title,address1,address2,city,state,zipcode,website,phone,tags,latitude,longitude
MOORMAN CLOTHIERS,1 SOUTH FEDERAL,,MASON CITY,IA,50401,,,,43.151625,-93.2009
THE GOODNATURE SHOP,415 MAIN ST.,,CLEAR LAKE,IA,50428,,,,43.136704,-93.380389
ARTS SHOES,533 MAIN ST,,OSAGE,IA,50461,,,,43.284327,-92.813171
MISTER G'S,102 W. MAIN ST,,CLARION,IA,50525,,,,42.731836,-93.732939
THE MARKET,5743 300TH ST,,FENTON,IA,50539,,,,43.212255,-94.45429
JENNIFER'S ON MAIN,303 MAIN CEDAR,,CEDAR FALLS,IA,50613,,,,42.53575,-92.445918
SAXONY,104 N. MAIN STREET,,CHARLES CITY,IA,50616,,,,43.066797,-92.679134
"THE BLUE IRIS, LLC / BLUETIQUE",110 WEST MAIN,,NEW HAMPTON,IA,50659,,,,43.059203,-92.317059
JC FASHIONETTE,210 W. MAIN,,CHEROKEE,IA,51012,,,,42.749753,-95.551955
KEVA BOUTIQUE,115 E MAIN STREET,,CHEROKEE,IA,51012,,,,42.749571,-95.550441
CLAUSSEN'S,10 CENTRAL AVE NW,,LE MARS,IA,51031,,,,42.793165,-96.166315
A LA MODE,5001 SERGEANT RD. SUITE#390,,SIOUX CITY,IA,51106,,,,42.445733,-96.341333
KARI'S,513 GRAND,,SPENCER,IA,51301,,,,43.142902,-95.144958
GEHLSEN'S INC DBA REYNOLD'S CLOTHING,1323 BROADWAY,,DENISON,IA,51442,,,,42.016734,-95.354301
GOTTA HAVE  IT INC,315 BLUFF STREET,,DUBUQUE,IA,52001,,,,42.496165,-90.667518
Z & Z LLC DBA ELLE BOUTIQUE,5670 CLAY RIDGE DR.,,DUBUQUE,IA,52002,,,,42.507988,-90.762761
J. TUPY'S,211 W. WATER STREET,,DECORAH,IA,52101,,,,43.303918,-91.787712
"LEUTHOLDS  CRESCO, IA",202 N ELM,,CRESCO,IA,52136,,,,43.37374,-92.116394
TEXTILES INC,109 S. DUBUQUE ST,,IOWA,IA,52204,,,,41.686351,-92.063603
LILLIAN'S OF MARION,2575 PENNINGTON DR,,MARION,IA,52302,,,,42.025391,-91.583106
ALMOST FAMOUS INC,955 VALLEY DR,,MONTICELLO,IA,52310,,,,42.250076,-91.205119
THE COLONY SHOP,720 AVE G,,FT MADISON,IA,52627,,,,40.630815,-91.310606
"DAFFODIL ROW, LLC",19257 252ND AVE,,BETTENDORF,IA,52722,,,,41.587365,-90.413331
VIGNETTES,4460 TAHOE CT,,BETTENDOIF,IA,52722,,,,41.56637,-90.492575
GENTRY SHOP,5515 UTICA RIDGE ROAD,,DAVENPORT,IA,52807,,,,41.578278,-90.511969
THE GENTRY SHOP,5515 UTICA RIDGE RD,,DAVENPORT,IA,52807,,,,41.578278,-90.511969
ZING BOUTIQUE,1512 WOODLAND DR.,,GRAFTON,WI,53024,,,,43.3327,-87.941068
KACIA,795 F. WOODLAKE RD,,KOHLER,WI,53044,,,,43.743851,-87.78082
FAYE'S,18900 W BLUEMOUND RD,,BROOKFIELD,WI,53045,,,,43.037862,-88.148212
M.E. LOU,18900 W. BLUEMOUND RD #115,,BROOKFIELD,WI,53045,,,,43.037862,-88.148212
ALI RAE'S,1300 COUNTRYSIDE LANE,,BROOKFIELD,WI,53045,,,,43.048321,-88.139926
WISH (BROOKFIELD),18125 ELM TERRACE DRIVE,,BROOKFIELD,WI,53045,,,,43.055651,-88.137787
THE BARN OWL LLC,W 383 N 6151 SAND BEACH RD,,OCONOMOWOC,WI,53066,,,,43.130712,-88.507254
NEXT DOOR,N51 W34917 WISCONSIN AVE,,OKAUCHEE,WI,53069,,,,43.111958,-88.438994
RRT DESIGNS LLC DBA NEXTDOOR,N51  W34917 WISCONSIN AVE.,,OKAUCHEE,WI,53069,,,,43.11362,-88.43593
TLC CASUALS,635 RIVERFRONT DR,,SHEBOYGAN,WI,53081,,,,43.747882,-87.710378
LAKE BEN INC,CORNERSTONE SHOP & GALLERY,,LAKE GENEVA,WI,53147,,,,42.617877,-88.52023
STEPHANIE HORNE BTQ.,244 N. BROADWAY,,MILWAUKEE,WI,53202,,,,43.033468,-87.906801
BRYSON REID FOREVER CLASSIC,3900 W BROWN DEE RD #A259,,MILWAUKEE,WI,53209,,,,43.179149,-87.959232
DRAGON FLY BOUTIQUE (MILWAUKEE),6300 CEDAR ST,,MILWAUKEE,WI,53213,,,,43.041557,-87.9911
"URBAN LAUNDRY BOUTIQUE, LLC",7602 HARWOOD AVE,,WAUWATOSA,WI,53213,,,,43.049855,-88.007692
9903 LLC DBA:MODE,9125 W NORTH AVE,,WAUWATOSA,WI,53226,,,,43.060122,-88.027065
MILAEGER'S,4838 DOUGLAS AVE,,RACINE,WI,53402,,,,42.782035,-87.809399
VELVET AND TULLE BOUTIQUE,5905 N GLENMOOR LN,,JANESVILLE,WI,53545,,,,42.759191,-89.041685
VELVET BUTTON BTQ,4214 MORRIS PARK RD,,MCFARLAND,WI,53558,,,,42.996525,-89.326479
CHAUETTE,1827 PARMENTER STREET,,MIDDLETON,WI,53562,,,,43.095593,-89.511392
JOANNE'S DRESS SHOP,1020-17TH AVE,,MONROE,WI,53566,,,,42.601488,-89.63841
"JAZZMAN, INC",340 STATE ST,,MADISON,WI,53703,,,,43.074992,-89.391137
RUPERT CORNELIUS,702 N. MIDUALE,,MADISM,WI,53705,,,,43.073147,-89.45681
TERESE ZACHE DESIGNS,7313 WEST TOWNE WAY,,MADISON,WI,53719,,,,43.054949,-89.508683
MA CANDIS BOUTIQUE,133 W. MAPLE ST,,LANCASTER,WI,53813,,,,42.848112,-90.709993
WALL STREET INC,109 E. BLACKHAWK AVE,,PRARRIE DU CHIEN,WI,53821,,,,43.051811,-91.14642
THE CLOTHING COMPANY (WICONSIN),519 BROADWAY,,WISCONSIN DELLS,WI,53965,,,,43.627833,-89.769696
MAINSTREAM BTQ - HUDSON,2250 BADGER DRIVE,,HUDSON,WI,54016,,,,44.961543,-92.725703
ELAN,218 LOCUST ST,,HUDSON,WI,54016,,,,44.975804,-92.756674
LADIES CHOICE BOUTIQUE,905 N HWY 141,,CRIVITZ,WI,54114,,,,45.235819,-87.997027
LITTLE SHOPPE,15481 COMMERCIAL RD,,LAKEWOOD,WI,54138,,,,45.301018,-88.529939
BODY ESSENTIALS,126 S. MAIN ST,,SHAWANO,WI,54166,,,,44.51168,-88.330014
BLACKSMITH CLOTHING CO,7806 HORSESHOE BAY RD,,EGG HARBOR,WI,54209,,,,45.048786,-87.280452
ACUTE ANGLE,210 N. 8TH ST.,,MANITOWOC,WI,54220,,,,44.094219,-87.658019
"ON DECK CLOTHING COMPANY, INC.",10635 N. BAY SHORE DRIVE,,SISTER BAY,WI,54234,,,,45.187239,-87.123538
ZULOU LLC,235 N BROADWAY,,GREEN BAY,WI,54303,,,,44.519052,-88.020255
LADY SAVANNAH,2071 CENTRAL DR,,GREEN BAY,WI,54311,,,,44.463512,-87.980832
NICOLE'S ONE CHICK LLC,620 N. THIRD ST,,WAUSAU,WI,54403,,,,44.961981,-89.628013
SCHROEDER,W 9635 CITY RD D,,ANTIGO,WI,54409,,,,45.160809,-89.093942
GIRLS IN PEARLS BOUTIQUE,1016 MAIN STREET,,STEVENS POINT,WI,54481,,,,44.523516,-89.584115
JUST BECAUSE,415 ONEIDA STREET,,MINOCQUA,WI,54548,,,,45.870251,-89.710142
DALES CLOTHING,121 4TH ST SOUTH,,LACROSSE,WI,54601,,,,43.811047,-91.235545
TOUCH OF CLASS,312 MAIN ST,,LA CROSSE,WI,54601,,,,43.812517,-91.252074
MAINSTREAM BOUTIQUE - ONALASKA,"1125 MAIN STREET, SUITE 180",,ONALASKA,WI,54650,,,,43.884625,-91.221391
ULTIMATE SALON & SPA DBA URBAN SHOETIQUE,2850 MIDWEST DR SUITE #101,,ONALASKA,WI,54650,,,,43.879667,-91.188482
DETAILS,502 WATER STREET,,EAU CLAIRE,WI,54703,,,,44.802202,-91.509977
MAINSTREAM BTQ - MENOMONIE,1506  9TH STREET,,MENOMONIE,WI,54751,,,,44.868847,-91.919381
DOCKSIDE MERCANTILE,304 1ST ST,,PEPIN,WI,54759,,,,44.438653,-92.146114
BROADWAY,204 S. BROADWAY,,STANLEY,WI,54768,,,,44.958544,-90.937857
SPOONER MERCANTILE CO.,145 WALNUT STREET,,SPOONER,WI,54801,,,,45.826393,-91.888153
BODINS,121 RIHENBOUSE AVE,,BAYFIELD,WI,54814,,,,46.853517,-90.915934
MAINSTREAM BOUTIQUE CUMBERLAND,1317 2ND AVE.,,CUMBERLAND,WI,54829,,,,45.534222,-92.021736
BRINKLEY'S BOUTIQUE,419 N. MAIN STREET,,OSHKOSH,WI,54901,,,,44.018392,-88.537662
Brinkley’s Boutique,419 N. Main Street ,,Oshkosh,Wisconsin,54901,,(920) 479-1680,,44.018392,-88.537662
BRINKLEY'S BOUTIQUE,419 N. MAIN ST,,OSHKOSH,WI,54901,,,,44.018392,-88.537662
J. HAWKINSON,10 EAST COLLEGE AVE STE114,,APPLETON,WI,54911,,,,44.262162,-88.405929
LILLIANS OF APPLETON,115 E COLLEGE AVE,,APPLETON,WI,54911,,,,44.261634,-88.405217
HAMILTONS LADY'S APPAREL,105 W HURON ST,,BERLIN,WI,54923,,,,43.968573,-88.947105
GENERAL STORE OF ADAMS,349 COUNTY ROAD M,,COLOMA,WI,54930,,,,43.952213,-89.647869
SAAVY BOUTIQUE,420 N. COUNTRY LANE,,FOND DU LAC,WI,54935,,,,43.789537,-88.406739
BILL PAUL LIMITED,112 W. WISCONSIN AVE,,NEENAH,WI,54956,,,,44.186566,-88.46229
Brinkley’s Boutique,123 Watson Street,,Ripon,Wisconsin,54971,,(920) 896-0620,,43.845482,-88.83864
THE LEADER,133 S MAIN,,CAMBRIDGE,MN,55008,,,,45.571788,-93.224334
ROXY'S ACCESSORIES,18793 EMBRY AVE,,FARMINGTON,MN,55024,,,,44.677759,-93.169795
MAINSTREAM BOUTIQUE- FOREST LAKE,2009 W. BROADWAY AVE # 800,,FOREST LAKE,MN,55025,,,,45.283367,-93.009551
J JULES FASHION,6750 W FRONTAGE RD #311,,MEDFORD,MN,55049,,,,44.169381,-93.26112
ANNA'S CLOSET,314 DIVISION ST SOUTH,,NORTHFIELD,MN,55057,,,,44.456959,-93.160253
"PINK MOOSE, LLC",1300 FRONTAGE ROAD WEST,,STILLWATER,MN,55082,,,,45.037164,-92.825587
BIBELOT,1114 GRAND AVE.,,SAINT PAUL,MN,55105,,,,44.939734,-93.147338
BOMBSHELL,794 GRAND AVE,,SAINT PAUL,MN,55105,,,,44.939821,-93.133535
TRADE WINDS,857 GRAND AVE,,ST. PAUL,MN,55105,,,,44.940229,-93.135879
GOODTHINGS,2184 4TH STREET,,WHITE BEAR LAKE,MN,55110,,,,45.085097,-93.008229
MAINSTREAM BOUTIQUE - WHITE BEAR LAKE,4729 HIGHWAY 61 N.,,WHITE BEAR LAKE,MN,55110,,,,45.084943,-93.011158
MAINSTREAM BOUTIQUE - ROSEVILLE,1635 WEST COUNTY RD. C,,ROSEVILLE,MN,55113,,,,45.023031,-93.170446
MAINSTREAM BOUTIQUE - MENDOTA HEIGHTS,750 MAIN STREET SUITE# 113,,MENDOTA HEIGHTS,MN,55118,,,,44.884844,-93.121863
MAINSTREAM BOUTIQUE (APPLEVALLEY),15322 GALAXIE AVE #115,,APPLE VALLEY,MN,55124,,,,44.726424,-93.207119
STYLE NICHE BOUTIQUE,13432 GENEVA WAY,,APPLE VALLEY,MN,55124,,,,44.754724,-93.216365
MAINSTREAM BTQ  WOODBURY,755 BIELENBERG DR  #106,,WOODBURY,MN,55125,,,,44.937878,-92.953441
EVE AND ME BOUTIQUE,3603 ROUND LAKE BLVD,,USE EVEANDMEBT,MN,55303,,,,45.218447,-93.358184
EVE & ME BOUTIQUE,3603 ROUND LAKE BLVD,,ANOKA,MN,55303,,,,45.218447,-93.358184
MAINSTREAM BTQ (CHANHASSEN),600 MARKET ST,,CHANHASSEN,MN,55317,,,,44.860943,-93.536681
AMORE & FEDE,226 WATER ST,,EXCEISIOR,MN,55331,,,,44.903217,-93.566898
SHINE BOUTIQUE,2552 HORIZON DRIVE,,BURNSVILLE,MN,55337,,,,44.792043,-93.240054
SINGLETON JEANS,12241- 23RD AVE,,BURNSVILLE,MN,55337,,,,44.781428,-93.244068
BLUESTEM BRANDS,7075 FLYING CLOUD DRIVE,,EDEN PRARIE,MN,55344,,,,44.874908,-93.411986
GENERAL STORE OF MINNETONKA,14401 HWY 7,,MINNETONKA,MN,55345,,,,44.921821,-93.463774
RUTH STRICKER'S FITNESS DBA THE MARSH,15000 MINNETONKA BLVD,,MINNETONKA,MN,55345,,,,44.937936,-93.470246
MAINSTREAM BOUTIQUE - MAPLE GROVE,15501 GROVE CIRCLE N,,MAPLE GROVE,MN,55369,,,,45.134307,-93.477219
EUJEANCO,35433 HELIUM ST NW,,PRINCETON,MN,55371,,,,45.611073,-93.406974
ONE SEXY BIKER CHICK,17476 DEERFIELD DR.,,PRIOR LAKE,MN,55372,,,,44.700697,-93.407459
LA BELLE BOUTIQUE,8160 COUNTY RD. 42 #400,,SAVAGE,MN,55378,,,,44.747735,-93.383011
BILLS TOGGERY INC,138 LEWIS ST. S,,SHAKOPEE,MN,55379,,,,44.797951,-93.525365
SHELLY BOUTIQUE,126 LEWIS STREET S,,SHAKOPEE,MN,55379,,,,44.798094,-93.525556
CLEAR WATER CLOTHING,132 S. OLIVE,,WACONIA,MN,55387,,,,44.848727,-93.787911
BLANC DE BLANC,691 LAKE ST,,WAYZATA,MN,55391,,,,44.969564,-93.512046
STACEY JOHNSON,6158 GOLDEN VALLEY RD.,,GOLDEN VALLEY,MN,55401,,,,44.993477,-93.357279
"LEN DRUSKIN, INC.","40 S 7 STREET, SUITE 202",,MINNEAPOLIS,MN,55402,,,,44.977378,-93.273094
INDIGO SWAN JEWERLY & FINE ART,4161 18TH AVE S,,MINNEAPOLIS,MN,55407,,,,44.927219,-93.248239
LOCAL MOTION,2813 HENNEPIN AVE S,,MINNEAPOLIS,MN,55408,,,,44.951508,-93.298108
BAY STREET,3001 HENNEPIN AVE S.,,MINNEAPOLIS,MN,55408,,,,44.948514,-93.298279
CORSET BOUTIQUE & PERSONAL STYLING,5400 FRANCE AVE S.,,EDINA,MN,55410,,,,44.905051,-93.329331
APRICOT LANE BTQ,1669 WEST END BLVD,,ST LOUIS PARK,MN,55416,,,,44.966357,-93.347647
EDINA CC,5100 WOODDALE AVE,,EDINA,MN,55424,,,,44.910794,-93.340481
FASHIONOLOGIE,3940 W. 50TH STREET,,EDINA,MN,55424,,,,44.912867,-93.331044
ST. CROIX RETAIL,7874 12TH AVE,,BLOOMINGTON,MN,55425,,,,44.860617,-93.259613
JUDY JORDAN MARCHANDISING,4445 WEST 77TH STREET STE#202,,EDINA,MN,55435,,,,44.86251,-93.337215
TRAIL MARK,3265 GALLERIA,,EDINA,MN,55435,,,,44.877175,-93.323945
MAINSTREAM BOUTIQUE  CLOQUET,1306 CLOQUET AVE. SUITE 2,,CLOQUET,MN,55720,,,,46.721356,-92.449778
PIRAGIS NORTHWOODS COMPANY,105 NORTH CENTRAL AVENUE,,ELY,MN,55731,,,,47.903426,-91.867165
BENDER'S SHOE & SPORT,409 NW 1ST AVE,,GRAND RAPIDS,MN,55744,,,,47.236387,-93.530366
SILVER BIRCH GIFT SHOP,3923 FIRST AVE.,,HIBBING,MN,55746,,,,47.402963,-92.942604
LOTUS ON THE LAKE,600 E. SUPERIOR ST,,DULUTH,MN,55802,,,,46.792237,-92.090733
CATHERINE IMPORTS,11 E. SUPERIOR STREET,,DULUTH,MN,55802,,,,46.787457,-92.097842
HERS,107 FIRST STREET SOUTHWEST,,ROCHESTER,MN,55902,,,,44.022688,-92.465012
ASTRUP DRUG INC,905 NORTH MAIN ST,,AUSTIN,MN,55912,,,,43.67412,-92.974837
Urban Shoetique,2850 MIDWEST DRIVE SUITE 104,,ONALASKA,Wisconsin,55987,,,,43.879667,-91.188482
WILD GINGER,320 S MAIN STREET,,ZUMBROTA,MN,55992,,,,44.293858,-92.669297
CREEKSIDE BOUTQUE,120 N AUGUSTA COURT # 101,,MANKATO,MN,56001,,,,44.188561,-93.94846
MAINSTREAM BOUTIQUE - MANKATO,1901 MADISON AVE SUITE#110,,MANKATO,MN,56001,,,,44.167036,-93.975548
LEUTHOLDS,2426 BRIDGE AVE,,ALBERT LEA,MN,56007,,,,43.679704,-93.358747
A TO ZINNIA FLORAL & GIFTS,15 S. BROADWAY,,NEW ULM,MN,56073,,,,44.312049,-94.459431
GEYERMANS CLOTHING COMPANY INC,201 WEST MAIN,,PIPESTONE,MN,56164,,,,43.878421,-96.407356
THE CLOTHIER BY DAWN``,110 EAST MAIN ST,,PIPESTONE,MN,56164,,,,44.00755,-96.100804
DIANNE'S DOCKSIDE,1716 HWY 59,,SLAYTON,MN,56172,,,,44.097049,-95.74323
KRISTI'S KLOSET DBA KRISTI'S FOR WOMEN,233 WEST MAIN STREET,,MARSHALL,MN,56258,,,,44.447105,-95.789121
MY MIDLIFE CLOSET AND ALI J BOUTIQUE,20 CENTRAL AVE.,,NEW LONDON,MN,56273,,,,45.301145,-94.94333
BON JOS,602 BROADWAY,,ALEXANDRIA,MN,56308,,,,45.885828,-95.37793
The Clothesline ,225 MAIN STREET,,PIERZ,Minnesota,56364,,(320) 468-2999,theclothesline@centurylink.net,45.982791,-94.10579
BIDI BOUTIQUE LIS LLC,28274 NATURE RD,,ROYALTON,MN,56373,,,,45.834961,-94.066937
EVELIE BLU COLLECTIONS,1190 FLAMEWOOD DR,,SAUK RAPIDS,MN,56379,,,,45.58491,-94.078684
CHRISTMAS POINT,14803 EDGEWOOD DR,,BAXTER,MN,56425,,,,46.366566,-94.244979
LUNDRIGANS CLOTHING,35732 ALLEN AVE,,CROSSLAKE,MN,56442,,,,46.671317,-94.101931
SUMMERHILL FARM INC.,24013 US 71,,PARK RAPIDS,MN,56470,,,,47.007809,-95.108025
LESLIE'S CLOTHING,31024 COUNTY ROAD 112,,PEQUOT LAKE,MN,56472,,,,46.603156,-94.309522
RIGHT ARM INVESTMENTS DBA THE NINES,910 WASHINGTON AVE,,DETROIT LAKES,MN,56501,,,,46.817124,-95.845476
DOT & MINNIE'S,148 1ST. AVE S,,PERHAM,MN,56573,,,,46.593824,-95.573885
BOUTIQUE ON FOX,1902 FOX DRIVE NW,,BEMIDJI,MN,56601,,,,47.486798,-94.926031
"I.H. STEWART, INC DBA THE HIDE AWAY",326 3RD STREET,,INTERNATIONAL FALLS,MN,56649,,,,48.602875,-93.404122
"PINE, LLC",6076 S. THUNDER LAKE DRIVE NE,,REMER,MN,56672,,,,46.932346,-93.963663
"FOUR SEASONS (CROOKSTON, MN)",101 N. BROADWAY,,CROOKSTON,MN,56716,,,,47.774146,-96.606974
TWO TWENTY BLING BOUTIQUE,14357 STATE HWY 220 SW EAST,,GRAND FORKS,MN,56721,,,,47.959397,-97.020393
ESTELLE STYLE,1500 E. LIBERTY STREET,,BRANDON,SD,57005,,,,43.605223,-96.568764
STAN'S MEN & WOMEN'S APPAREL,105 N. EGAN AVE,,MADISON,SD,57042,,,,44.005126,-97.113946
BLUE MONARCH,120 MAIN STREET,,VERMILLION,SD,57069,,,,42.841423,-97.067465
ATTITUDES,1700 S. WESTERN AVE.,,SIOUX FALLS,SD,57105,,,,43.530435,-96.750616
HALBERSTADTS CLOTHIERS INC,3607 W 41ST STREET,,SIOUX FALLS,SD,57106,,,,43.514453,-96.770046
YOUR UPTOWN CLOSET,2700 W. SUDBURY,,SIOUX FALLS,SD,57108,,,,43.476046,-96.755329
MAINSTREAM BOUTIQUE - ABERDEEN,SHOPPES AT DAWLEY FARMS,,SIOUX FALLS,SD,57110,,,,43.548613,-96.633203
BRASEN GREY BOUTIQUE,8409 E. WILLOW WOOD ST,,SIOUX FALLS,SD,57110,,,,43.546381,-96.622457
DORALES,5 SOUTH MAPLE,,WATERTOWN,SD,57201,,,,44.899961,-97.113289
A TOUCH OF COUNTRY,289 DAKOTA AVE SOUTH,,HURON,SD,57350,,,,44.363541,-98.214368
AL'S OASIS INC,1000 E. HWY 16,,OACOMA,SD,57365,,,,43.803072,-99.382136
FASHION RX,129 HYDE DR,,PIERRE,SD,57501,,,,44.383048,-100.367614
MONA LISA'S ON MAIN,615 MAIN STREET,,RAPID CITY,SD,57701,,,,44.080962,-103.227203
UNTAMED ACCESSORIES & CLOTHING,617 MAIN ST,,RAPID CITY,SD,57701,,,,44.080981,-103.228068
"KTD ENTERPRISES, INC DBA WEATHERED VANE",2255 HAINES AVE # 300,,RAPID CITY,SD,57701,,,,44.107262,-103.222856
HUDSON AND MAIN,111 E. HUDSON ST,,SPEARFISH,SD,57783,,,,44.488802,-103.858529
TWISTED SISTERS BOUTIQUE,2214 AMHERST AVE,,BUTTE,MT,57901,,,,45.986251,-112.505759
INDIGO LLC,502 DAKOTA AVE,,WAHPETON,ND,58075,,,,46.264097,-96.607141
WINSTON & CO,1702 4TH ST N,,WAHPETON,ND,58075,,,,46.285379,-96.605018
SCHEELS HOME AND HARDWARE,3202 13TH AVE. SOUTH,,FARGO,ND,58103,,,,46.860509,-96.830741
SCHEELS HOME & HARDWARE,3202  13TH AVE S,,FARGO,ND,58103,,,,46.860509,-96.830741
SCHEELS,1551 45TH STREET S,,FARGO,ND,58103,,,,46.85745,-96.864197
MAINSTREAM BOUTIQUE - FARGO,2603 KIRSTEN LANE S. #103,,FARGO,ND,58104,,,,46.831871,-96.822347
HG CLOTHING LLC.,2603 KIRSTEN LANE SUITE# 103,,FARGO,ND,58104,,,,46.831871,-96.822347
MAINSTREAM BTQ - GRAND FORKS,2712 SO. COLUMBIA ROAD,,GRAND FORKS,ND,58201,,,,47.866638,-97.141144
ALLISONICOLE'S,4571 S. WASHINGTON ST,,GRAND FORKS,ND,58201,,,,47.877177,-97.04376
ROOTS BTQ & SALON,1120 N. STREET,,BISMARCK,ND,58501,,,,46.816035,-100.700296
APRICOT LANE BOUTIQUE,1001 W INTERSTATE AVE. #116,,BISMACK,ND,58503,,,,46.833383,-100.808769
MAINSTREAM BTQ (BISMARK),931 S WASHINGTON,,BISMARK,ND,58504,,,,46.795389,-100.793979
LILLIAN'S,1681 3RD AVE W.,,DICKINSON,ND,58601,,,,46.900982,-102.792248
MAINSTREAM BTQ - DICKINSON,401 W. VILLARD STREET,,DICKINSON,ND,58601,,,,46.879191,-102.791345
YELLOWSTONE TRADING POST,109 E. MAIN STREET,,COOKE CITY,MT,59020,,,,45.019138,-109.935445
NEECEES,2821 2ND AVENUE NORTH,,BILLINGS,MT,59101,,,,45.782584,-108.50774
CRICKET CLOTHING CO,2814 2ND AVE. N,,BILLINGS,MT,59101,,,,45.78236,-108.507068
DESMONDS OF BILLINGS INC,2819 2ND AVENUE NORTH,,BILLINGS,MT,59101,,,,45.782623,-108.507657
THE BASE CAMP,1730 GRAND AVE,,BILLINGS,MT,59102,,,,45.783814,-108.560491
BIG BEAR SPORTS CENTER,2618 KING AVE WEST,,BILLINGS,MT,59102,,,,45.753684,-108.580516
THE JOY OF LIVING,1528 WEST 24TH,,BILLINGS,MT,59102,,,,45.786137,-108.576841
NASSELLA LLC,1811 WATERFORD CIRCLE,,BILLINGS,MT,59106,,,,45.789978,-108.623403
HOLLY & CO,124 5TH ST S,,GLASGOW,MT,59230,,,,48.194439,-106.636771
DRAGONFLY DRY GOODS,504 CENTRAL AVENUE,,GREAT FALLS,MT,59401,,,,47.505134,-111.298634
LARSON CLOTHING CO.,159 MAIN ST,,SHELBY,MT,59474,,,,48.505744,-111.856675
COBBLESTONE CLOTHING,828 GREAT NORTHERN BLVD # 103,,HELENA,MT,59601,,,,46.596177,-112.037659
KALLY'S KORNER,"102 N MAIN ST,",,BUTTE,MT,59701,,,,46.013735,-112.535568
FUSION BOUTIQUE,200 E. PARK AVE,,ANACONDA,MT,59711,,,,46.129294,-112.951147
JONAH & SAGE,240 EAST MAIN STREET,,BOZEMAN,MT,59715,,,,45.679037,-111.032852
FIRST RESORT CLOTHING,219 MAIN ST,,POLSON,MT,59860,,,,47.693667,-114.163086
CROWN ENT.  INC DBA SPORTSMAN & SKI,145 HUTTON RANCH RD,,KALISPELL,MT,59901,,,,48.234616,-114.328795
S.M. BRADFORD,206 CENTRAL AVE,,WHITEFISH,MT,59937,,,,48.410352,-114.336952
FOUR SQUIRES (ANTIOCH),414 LAKE STREET,,ANTIOCH,IL,60002,,,,42.477057,-88.097486
FOUR SQUIRES,414 LAKE STREET,,ANTIOCH,IL,60002,,,,42.477057,-88.097486
SAVVY SPIRIT,200 APPLEBEE STREET,,BARRINGTON,IL,60010,,,,42.155839,-88.139688
THE SOUTH BARRINGTON CLUB,3 TENNIS CLUB LANE,,SOUTH  BARRINGTON,IL,60010,,,,42.073548,-88.144517
THE CLOTHES GALLERY,51 N. WILLIAMS ST,,CRYSTAL LAKE,IL,60014,,,,42.242337,-88.31773
ANDEE PAWLOW AND ASSOCIATES,660 INDIAN HILL RD,,DEERFIELD,IL,60015,,,,42.165205,-87.863276
GUYS AND CO,827 WAUKEGAN RD.,,DEERFIELD,IL,60015,,,,42.168169,-87.845769
"TEMPTATIONS (GLENCOE, IL)",665 VERNON AVE,,GLENCOE,IL,60022,,,,42.133315,-87.758746
FIRE AND ICE,1484 WAUKEGAN ROAD,,GLENVIEW,IL,60025,,,,42.082327,-87.799406
BONNIE'S CHIC BOUTIQUE,34121 N US HWY 45,,GRAYSLAKE,IL,60030,,,,42.358653,-88.000763
BETT'S,678 CENTRAL AVE,,HIGHLAND PARK,IL,60035,,,,42.184592,-87.80186
"ENAZ, LTD",444 CENTRAL AVENUE,,HIGHLAND PARK,IL,60035,,,,42.186339,-87.796807
E STREET DENIM,1876 FIRST STREET,,HIGHLAND PARK,IL,60035,,,,42.186452,-87.800628
CQC BOUTIQUE,17 STONE CREEK DRIVE,,HAWTHORN WOODS,IL,60047,,,,42.218115,-88.08124
HOUSE OF BETTY JANE INC,499 ELA ROAD,,LAKE ZURICH,IL,60047,,,,42.18883,-88.10336
LIBERTYVILLE CLUB,1030 S. FOURTH AVE,,LIBERTYVILLE,IL,60048,,,,42.267065,-87.941448
AUGUST MAY,1436 GREGORY CT,,INDIANA CREEK,IL,60061,,,,42.229972,-87.984114
PAYTON ROSE,2760 DUNDEE RD,,NORTHBROOK,IL,60062,,,,42.138854,-87.846684
UP TOWN GIRLZ,110 S. PROSPECT AVE,,PARK RIDGE,IL,60068,,,,42.009268,-87.831475
ILLUSSIONS BY JILL,275 PARKWAY DR,,LINCOLNSHIRE,IL,60069,,,,42.180349,-87.92741
FINERY & FINISHES,10315 MAIN STREET,,RICHMOND,IL,60071,,,,42.476026,-88.306313
RAINY DAY RETAILERS,25130 WEST IVAN HOE ROAD,,WAUCONDA,IL,60084,,,,42.249187,-88.122796
ALICE B,127 MCHENRY ROAD,,BUFFALO GROVE,IL,60089,,,,42.156341,-87.95785
LAD & LASSIE,1115 CENTRAL,,WILMETTE,IL,60091,,,,42.076468,-87.705775
ENAZ FOR LIFE,309 HAPP ROAD,,NOTHFIELD,IL,60093,,,,42.09975,-87.768995
FOXTAIL BOUTIQUE,160 E LAKE ST,,BLOOMINGDALE,IL,60108,,,,41.957779,-88.073537
THE UPTOWN SHOP,129 N YORK ST.,,ELMURST,IL,60126,,,,41.90081,-87.939823
DEEDEE & EDEE,7415 W. MADISON,,FOREST PARK,IL,60130,,,,41.879731,-87.810393
BLUE ROSE SHOE CORP,7500 MADISON ST,,FOREST PARK,IL,60130,,,,41.879652,-87.812026
THE LITTLE TRAVELER,404 S. 3RD STREET,,GENEVA,IL,60134,,,,41.883635,-88.309457
